"SubID","Block","Trial","Condition","TestDuration","Long","Exp"
"17",3,17,"Fix-nonGap",375,1,"Exp1"
"17",3,20,"Fix-nonGap",625,1,"Exp1"
"17",3,21,"Fix-nonGap",625,1,"Exp1"
"17",3,22,"Fix-nonGap",500,0,"Exp1"
"17",3,23,"Fix-nonGap",375,0,"Exp1"
"17",3,24,"Fix-nonGap",875,1,"Exp1"
"17",3,26,"Fix-nonGap",875,1,"Exp1"
"17",3,27,"Fix-nonGap",375,0,"Exp1"
"17",3,31,"Fix-nonGap",750,1,"Exp1"
"17",3,32,"Fix-nonGap",750,1,"Exp1"
"17",3,33,"Fix-nonGap",125,0,"Exp1"
"17",3,34,"Fix-nonGap",625,1,"Exp1"
"17",3,35,"Fix-nonGap",250,0,"Exp1"
"17",3,36,"Fix-nonGap",750,1,"Exp1"
"17",3,38,"Fix-nonGap",625,1,"Exp1"
"17",3,39,"Fix-nonGap",500,0,"Exp1"
"17",3,40,"Fix-nonGap",625,1,"Exp1"
"17",3,41,"Fix-nonGap",250,0,"Exp1"
"17",3,42,"Fix-nonGap",375,0,"Exp1"
"17",3,43,"Fix-nonGap",625,1,"Exp1"
"17",3,47,"Fix-nonGap",500,0,"Exp1"
"17",3,49,"Fix-nonGap",875,1,"Exp1"
"17",3,50,"Fix-nonGap",750,1,"Exp1"
"17",3,51,"Fix-nonGap",375,1,"Exp1"
"17",3,52,"Fix-nonGap",875,1,"Exp1"
"17",3,53,"Fix-nonGap",625,1,"Exp1"
"17",3,54,"Fix-nonGap",625,1,"Exp1"
"17",3,55,"Fix-nonGap",125,0,"Exp1"
"17",3,57,"Fix-nonGap",625,0,"Exp1"
"17",3,58,"Fix-nonGap",625,1,"Exp1"
"17",3,59,"Fix-nonGap",875,1,"Exp1"
"17",3,60,"Fix-nonGap",625,1,"Exp1"
"17",3,62,"Fix-nonGap",625,1,"Exp1"
"17",3,63,"Fix-nonGap",125,0,"Exp1"
"17",3,64,"Fix-nonGap",375,0,"Exp1"
"17",3,65,"Fix-nonGap",875,0,"Exp1"
"17",3,66,"Fix-nonGap",375,0,"Exp1"
"17",3,67,"Fix-nonGap",375,1,"Exp1"
"17",3,68,"Fix-nonGap",875,1,"Exp1"
"17",3,69,"Fix-nonGap",125,0,"Exp1"
"17",3,71,"Fix-nonGap",875,1,"Exp1"
"17",3,74,"Fix-nonGap",875,1,"Exp1"
"17",3,75,"Fix-nonGap",625,1,"Exp1"
"17",3,76,"Fix-nonGap",375,0,"Exp1"
"17",3,77,"Fix-nonGap",875,1,"Exp1"
"17",3,78,"Fix-nonGap",875,1,"Exp1"
"17",3,81,"Fix-nonGap",625,0,"Exp1"
"17",3,82,"Fix-nonGap",375,0,"Exp1"
"17",3,83,"Fix-nonGap",625,1,"Exp1"
"17",3,86,"Fix-nonGap",125,0,"Exp1"
"17",3,87,"Fix-nonGap",625,1,"Exp1"
"17",3,89,"Fix-nonGap",625,1,"Exp1"
"17",3,92,"Fix-nonGap",500,1,"Exp1"
"17",3,93,"Fix-nonGap",375,0,"Exp1"
"17",3,97,"Fix-nonGap",500,1,"Exp1"
"17",3,99,"Fix-nonGap",375,0,"Exp1"
"17",3,100,"Fix-nonGap",125,0,"Exp1"
"17",3,101,"Fix-nonGap",750,1,"Exp1"
"17",3,102,"Fix-nonGap",875,1,"Exp1"
"17",3,103,"Fix-nonGap",750,1,"Exp1"
"17",3,104,"Fix-nonGap",500,0,"Exp1"
"17",3,105,"Fix-nonGap",500,1,"Exp1"
"17",3,106,"Fix-nonGap",375,1,"Exp1"
"17",3,107,"Fix-nonGap",500,0,"Exp1"
"17",3,109,"Fix-nonGap",375,0,"Exp1"
"17",3,110,"Fix-nonGap",750,1,"Exp1"
"17",3,111,"Fix-nonGap",625,0,"Exp1"
"17",3,113,"Fix-nonGap",500,0,"Exp1"
"17",3,115,"Fix-nonGap",750,1,"Exp1"
"17",3,116,"Fix-nonGap",250,0,"Exp1"
"17",3,117,"Fix-nonGap",500,0,"Exp1"
"17",3,118,"Fix-nonGap",250,0,"Exp1"
"17",3,119,"Fix-nonGap",375,1,"Exp1"
"17",3,120,"Fix-nonGap",250,0,"Exp1"
"17",3,121,"Fix-nonGap",125,0,"Exp1"
"17",3,122,"Fix-nonGap",250,0,"Exp1"
"17",3,123,"Fix-nonGap",250,0,"Exp1"
"17",3,125,"Fix-nonGap",250,0,"Exp1"
"17",3,126,"Fix-nonGap",875,1,"Exp1"
"17",3,128,"Fix-nonGap",625,1,"Exp1"
"17",3,129,"Fix-nonGap",500,1,"Exp1"
"17",3,130,"Fix-nonGap",125,0,"Exp1"
"17",3,134,"Fix-nonGap",125,0,"Exp1"
"17",3,135,"Fix-nonGap",500,1,"Exp1"
"17",3,137,"Fix-nonGap",125,0,"Exp1"
"17",3,138,"Fix-nonGap",250,0,"Exp1"
"17",3,140,"Fix-nonGap",375,0,"Exp1"
"17",3,10,"Fix-nonGap",625,1,"Exp1"
"17",3,11,"Fix-nonGap",750,1,"Exp1"
"17",3,16,"Fix-nonGap",125,0,"Exp1"
"17",3,25,"Fix-nonGap",875,1,"Exp1"
"17",3,28,"Fix-nonGap",125,0,"Exp1"
"17",3,56,"Fix-nonGap",250,0,"Exp1"
"17",3,61,"Fix-nonGap",375,1,"Exp1"
"17",3,70,"Fix-nonGap",750,1,"Exp1"
"17",3,72,"Fix-nonGap",125,0,"Exp1"
"17",3,73,"Fix-nonGap",250,0,"Exp1"
"17",3,94,"Fix-nonGap",375,0,"Exp1"
"17",3,95,"Fix-nonGap",875,1,"Exp1"
"17",3,96,"Fix-nonGap",625,1,"Exp1"
"17",3,98,"Fix-nonGap",750,1,"Exp1"
"17",3,112,"Fix-nonGap",250,0,"Exp1"
"17",3,19,"Fix-nonGap",625,1,"Exp1"
"17",3,29,"Fix-nonGap",250,0,"Exp1"
"17",3,30,"Fix-nonGap",250,0,"Exp1"
"17",3,37,"Fix-nonGap",250,0,"Exp1"
"17",3,79,"Fix-nonGap",750,1,"Exp1"
"17",3,84,"Fix-nonGap",250,0,"Exp1"
"17",3,88,"Fix-nonGap",500,0,"Exp1"
"17",3,132,"Fix-nonGap",250,0,"Exp1"
"17",3,133,"Fix-nonGap",750,1,"Exp1"
"17",3,136,"Fix-nonGap",375,0,"Exp1"
"17",3,4,"Fix-nonGap",875,1,"Exp1"
"17",3,18,"Fix-nonGap",375,0,"Exp1"
"17",3,45,"Fix-nonGap",875,1,"Exp1"
"17",3,91,"Fix-nonGap",625,0,"Exp1"
"17",3,108,"Fix-nonGap",125,0,"Exp1"
"17",3,114,"Fix-nonGap",750,1,"Exp1"
"17",3,124,"Fix-nonGap",375,0,"Exp1"
"17",3,127,"Fix-nonGap",375,0,"Exp1"
"17",3,131,"Fix-nonGap",500,1,"Exp1"
"17",3,1,"Fix-nonGap",125,0,"Exp1"
"17",3,2,"Fix-nonGap",500,0,"Exp1"
"17",3,5,"Fix-nonGap",500,0,"Exp1"
"17",3,44,"Fix-nonGap",875,1,"Exp1"
"17",3,46,"Fix-nonGap",875,1,"Exp1"
"17",3,48,"Fix-nonGap",875,1,"Exp1"
"17",3,90,"Fix-nonGap",625,1,"Exp1"
"17",3,139,"Fix-nonGap",875,1,"Exp1"
"17",3,80,"Fix-nonGap",500,1,"Exp1"
"17",3,85,"Fix-nonGap",250,0,"Exp1"
"17",4,1,"Fix-Gap",125,0,"Exp1"
"17",4,2,"Fix-Gap",875,1,"Exp1"
"17",4,4,"Fix-Gap",500,1,"Exp1"
"17",4,6,"Fix-Gap",875,1,"Exp1"
"17",4,9,"Fix-Gap",875,1,"Exp1"
"17",4,12,"Fix-Gap",625,1,"Exp1"
"17",4,16,"Fix-Gap",750,1,"Exp1"
"17",4,17,"Fix-Gap",250,0,"Exp1"
"17",4,25,"Fix-Gap",750,1,"Exp1"
"17",4,26,"Fix-Gap",625,1,"Exp1"
"17",4,28,"Fix-Gap",625,0,"Exp1"
"17",4,29,"Fix-Gap",875,1,"Exp1"
"17",4,30,"Fix-Gap",375,0,"Exp1"
"17",4,41,"Fix-Gap",375,0,"Exp1"
"17",4,44,"Fix-Gap",875,1,"Exp1"
"17",4,47,"Fix-Gap",625,0,"Exp1"
"17",4,48,"Fix-Gap",375,0,"Exp1"
"17",4,50,"Fix-Gap",375,0,"Exp1"
"17",4,51,"Fix-Gap",125,0,"Exp1"
"17",4,58,"Fix-Gap",500,0,"Exp1"
"17",4,59,"Fix-Gap",250,0,"Exp1"
"17",4,60,"Fix-Gap",750,1,"Exp1"
"17",4,61,"Fix-Gap",375,0,"Exp1"
"17",4,67,"Fix-Gap",250,0,"Exp1"
"17",4,68,"Fix-Gap",875,1,"Exp1"
"17",4,85,"Fix-Gap",625,1,"Exp1"
"17",4,86,"Fix-Gap",250,0,"Exp1"
"17",4,99,"Fix-Gap",500,1,"Exp1"
"17",4,105,"Fix-Gap",875,1,"Exp1"
"17",4,106,"Fix-Gap",250,0,"Exp1"
"17",4,109,"Fix-Gap",250,0,"Exp1"
"17",4,110,"Fix-Gap",125,0,"Exp1"
"17",4,111,"Fix-Gap",500,0,"Exp1"
"17",4,112,"Fix-Gap",750,1,"Exp1"
"17",4,113,"Fix-Gap",250,0,"Exp1"
"17",4,114,"Fix-Gap",250,0,"Exp1"
"17",4,115,"Fix-Gap",625,1,"Exp1"
"17",4,116,"Fix-Gap",875,1,"Exp1"
"17",4,118,"Fix-Gap",875,0,"Exp1"
"17",4,120,"Fix-Gap",125,0,"Exp1"
"17",4,121,"Fix-Gap",500,0,"Exp1"
"17",4,122,"Fix-Gap",125,0,"Exp1"
"17",4,123,"Fix-Gap",625,1,"Exp1"
"17",4,126,"Fix-Gap",625,1,"Exp1"
"17",4,128,"Fix-Gap",375,0,"Exp1"
"17",4,129,"Fix-Gap",250,0,"Exp1"
"17",4,132,"Fix-Gap",625,0,"Exp1"
"17",4,135,"Fix-Gap",375,0,"Exp1"
"17",4,136,"Fix-Gap",125,0,"Exp1"
"17",4,137,"Fix-Gap",875,0,"Exp1"
"17",4,138,"Fix-Gap",125,0,"Exp1"
"17",4,139,"Fix-Gap",500,0,"Exp1"
"17",4,3,"Fix-Gap",250,0,"Exp1"
"17",4,5,"Fix-Gap",250,0,"Exp1"
"17",4,7,"Fix-Gap",500,1,"Exp1"
"17",4,8,"Fix-Gap",625,0,"Exp1"
"17",4,11,"Fix-Gap",500,1,"Exp1"
"17",4,13,"Fix-Gap",750,1,"Exp1"
"17",4,14,"Fix-Gap",750,1,"Exp1"
"17",4,19,"Fix-Gap",875,1,"Exp1"
"17",4,20,"Fix-Gap",625,1,"Exp1"
"17",4,21,"Fix-Gap",750,1,"Exp1"
"17",4,23,"Fix-Gap",750,1,"Exp1"
"17",4,24,"Fix-Gap",250,0,"Exp1"
"17",4,27,"Fix-Gap",625,0,"Exp1"
"17",4,32,"Fix-Gap",875,1,"Exp1"
"17",4,38,"Fix-Gap",875,1,"Exp1"
"17",4,40,"Fix-Gap",875,0,"Exp1"
"17",4,42,"Fix-Gap",625,1,"Exp1"
"17",4,43,"Fix-Gap",250,0,"Exp1"
"17",4,45,"Fix-Gap",125,0,"Exp1"
"17",4,46,"Fix-Gap",875,0,"Exp1"
"17",4,49,"Fix-Gap",500,0,"Exp1"
"17",4,53,"Fix-Gap",625,1,"Exp1"
"17",4,54,"Fix-Gap",875,1,"Exp1"
"17",4,55,"Fix-Gap",750,1,"Exp1"
"17",4,56,"Fix-Gap",625,1,"Exp1"
"17",4,57,"Fix-Gap",250,0,"Exp1"
"17",4,62,"Fix-Gap",125,0,"Exp1"
"17",4,64,"Fix-Gap",875,1,"Exp1"
"17",4,65,"Fix-Gap",375,0,"Exp1"
"17",4,69,"Fix-Gap",375,0,"Exp1"
"17",4,73,"Fix-Gap",750,0,"Exp1"
"17",4,74,"Fix-Gap",375,0,"Exp1"
"17",4,76,"Fix-Gap",625,1,"Exp1"
"17",4,83,"Fix-Gap",250,0,"Exp1"
"17",4,88,"Fix-Gap",125,0,"Exp1"
"17",4,89,"Fix-Gap",500,0,"Exp1"
"17",4,90,"Fix-Gap",125,0,"Exp1"
"17",4,91,"Fix-Gap",500,1,"Exp1"
"17",4,92,"Fix-Gap",500,1,"Exp1"
"17",4,94,"Fix-Gap",625,1,"Exp1"
"17",4,96,"Fix-Gap",125,0,"Exp1"
"17",4,97,"Fix-Gap",500,1,"Exp1"
"17",4,102,"Fix-Gap",125,0,"Exp1"
"17",4,107,"Fix-Gap",875,1,"Exp1"
"17",4,140,"Fix-Gap",750,1,"Exp1"
"17",4,10,"Fix-Gap",250,0,"Exp1"
"17",4,15,"Fix-Gap",875,0,"Exp1"
"17",4,18,"Fix-Gap",875,1,"Exp1"
"17",4,33,"Fix-Gap",125,0,"Exp1"
"17",4,36,"Fix-Gap",750,0,"Exp1"
"17",4,37,"Fix-Gap",500,0,"Exp1"
"17",4,39,"Fix-Gap",875,1,"Exp1"
"17",4,52,"Fix-Gap",375,0,"Exp1"
"17",4,70,"Fix-Gap",875,1,"Exp1"
"17",4,71,"Fix-Gap",875,1,"Exp1"
"17",4,72,"Fix-Gap",125,0,"Exp1"
"17",4,75,"Fix-Gap",250,0,"Exp1"
"17",4,77,"Fix-Gap",500,0,"Exp1"
"17",4,78,"Fix-Gap",875,1,"Exp1"
"17",4,79,"Fix-Gap",500,1,"Exp1"
"17",4,80,"Fix-Gap",500,0,"Exp1"
"17",4,81,"Fix-Gap",125,0,"Exp1"
"17",4,84,"Fix-Gap",500,0,"Exp1"
"17",4,95,"Fix-Gap",125,0,"Exp1"
"17",4,98,"Fix-Gap",375,0,"Exp1"
"17",4,100,"Fix-Gap",125,0,"Exp1"
"17",4,101,"Fix-Gap",500,1,"Exp1"
"17",4,103,"Fix-Gap",625,1,"Exp1"
"17",4,104,"Fix-Gap",500,0,"Exp1"
"17",4,125,"Fix-Gap",625,1,"Exp1"
"17",4,133,"Fix-Gap",750,0,"Exp1"
"17",4,134,"Fix-Gap",625,0,"Exp1"
"17",4,22,"Fix-Gap",750,1,"Exp1"
"17",4,31,"Fix-Gap",750,1,"Exp1"
"17",4,34,"Fix-Gap",500,1,"Exp1"
"17",4,35,"Fix-Gap",750,1,"Exp1"
"17",4,66,"Fix-Gap",250,0,"Exp1"
"17",4,130,"Fix-Gap",375,0,"Exp1"
"17",4,93,"Fix-Gap",875,0,"Exp1"
"17",4,124,"Fix-Gap",750,1,"Exp1"
"17",4,131,"Fix-Gap",500,0,"Exp1"
"17",4,127,"Fix-Gap",375,0,"Exp1"
"17",4,63,"Fix-Gap",875,0,"Exp1"
"17",4,82,"Fix-Gap",625,1,"Exp1"
"17",4,87,"Fix-Gap",125,0,"Exp1"
"17",4,119,"Fix-Gap",250,0,"Exp1"
"17",4,108,"Fix-Gap",625,1,"Exp1"
"17",4,117,"Fix-Gap",875,0,"Exp1"
"18",1,1,"Fix-nonGap",375,0,"Exp1"
"18",1,2,"Fix-nonGap",125,0,"Exp1"
"18",1,3,"Fix-nonGap",500,1,"Exp1"
"18",1,4,"Fix-nonGap",250,0,"Exp1"
"18",1,5,"Fix-nonGap",875,1,"Exp1"
"18",1,6,"Fix-nonGap",500,1,"Exp1"
"18",1,7,"Fix-nonGap",500,1,"Exp1"
"18",1,8,"Fix-nonGap",250,0,"Exp1"
"18",1,9,"Fix-nonGap",625,1,"Exp1"
"18",1,10,"Fix-nonGap",125,0,"Exp1"
"18",1,12,"Fix-nonGap",250,0,"Exp1"
"18",1,13,"Fix-nonGap",750,0,"Exp1"
"18",1,14,"Fix-nonGap",125,0,"Exp1"
"18",1,15,"Fix-nonGap",250,0,"Exp1"
"18",1,16,"Fix-nonGap",875,1,"Exp1"
"18",1,17,"Fix-nonGap",625,0,"Exp1"
"18",1,18,"Fix-nonGap",875,0,"Exp1"
"18",1,19,"Fix-nonGap",750,1,"Exp1"
"18",1,20,"Fix-nonGap",250,0,"Exp1"
"18",1,21,"Fix-nonGap",625,0,"Exp1"
"18",1,22,"Fix-nonGap",375,0,"Exp1"
"18",1,23,"Fix-nonGap",500,0,"Exp1"
"18",1,24,"Fix-nonGap",500,1,"Exp1"
"18",1,25,"Fix-nonGap",500,1,"Exp1"
"18",1,26,"Fix-nonGap",375,0,"Exp1"
"18",1,27,"Fix-nonGap",500,0,"Exp1"
"18",1,28,"Fix-nonGap",125,0,"Exp1"
"18",1,29,"Fix-nonGap",250,0,"Exp1"
"18",1,30,"Fix-nonGap",750,1,"Exp1"
"18",1,31,"Fix-nonGap",375,0,"Exp1"
"18",1,32,"Fix-nonGap",250,0,"Exp1"
"18",1,33,"Fix-nonGap",375,0,"Exp1"
"18",1,34,"Fix-nonGap",375,0,"Exp1"
"18",1,35,"Fix-nonGap",125,0,"Exp1"
"18",1,36,"Fix-nonGap",125,0,"Exp1"
"18",1,37,"Fix-nonGap",500,0,"Exp1"
"18",1,38,"Fix-nonGap",125,0,"Exp1"
"18",1,39,"Fix-nonGap",375,1,"Exp1"
"18",1,40,"Fix-nonGap",125,0,"Exp1"
"18",1,41,"Fix-nonGap",125,0,"Exp1"
"18",1,42,"Fix-nonGap",375,1,"Exp1"
"18",1,43,"Fix-nonGap",250,0,"Exp1"
"18",1,44,"Fix-nonGap",250,0,"Exp1"
"18",1,45,"Fix-nonGap",625,1,"Exp1"
"18",1,46,"Fix-nonGap",750,1,"Exp1"
"18",1,47,"Fix-nonGap",500,0,"Exp1"
"18",1,48,"Fix-nonGap",875,1,"Exp1"
"18",1,49,"Fix-nonGap",750,1,"Exp1"
"18",1,50,"Fix-nonGap",750,1,"Exp1"
"18",1,51,"Fix-nonGap",750,0,"Exp1"
"18",1,52,"Fix-nonGap",500,0,"Exp1"
"18",1,54,"Fix-nonGap",625,0,"Exp1"
"18",1,55,"Fix-nonGap",500,0,"Exp1"
"18",1,56,"Fix-nonGap",125,0,"Exp1"
"18",1,57,"Fix-nonGap",750,0,"Exp1"
"18",1,58,"Fix-nonGap",750,1,"Exp1"
"18",1,59,"Fix-nonGap",125,0,"Exp1"
"18",1,60,"Fix-nonGap",875,1,"Exp1"
"18",1,61,"Fix-nonGap",375,0,"Exp1"
"18",1,62,"Fix-nonGap",875,1,"Exp1"
"18",1,63,"Fix-nonGap",875,1,"Exp1"
"18",1,64,"Fix-nonGap",500,1,"Exp1"
"18",1,65,"Fix-nonGap",250,0,"Exp1"
"18",1,66,"Fix-nonGap",500,0,"Exp1"
"18",1,67,"Fix-nonGap",500,1,"Exp1"
"18",1,68,"Fix-nonGap",750,1,"Exp1"
"18",1,69,"Fix-nonGap",375,0,"Exp1"
"18",1,70,"Fix-nonGap",875,0,"Exp1"
"18",1,71,"Fix-nonGap",875,1,"Exp1"
"18",1,72,"Fix-nonGap",375,0,"Exp1"
"18",1,74,"Fix-nonGap",875,0,"Exp1"
"18",1,75,"Fix-nonGap",375,0,"Exp1"
"18",1,76,"Fix-nonGap",250,0,"Exp1"
"18",1,77,"Fix-nonGap",750,0,"Exp1"
"18",1,78,"Fix-nonGap",375,0,"Exp1"
"18",1,80,"Fix-nonGap",625,0,"Exp1"
"18",1,81,"Fix-nonGap",500,0,"Exp1"
"18",1,82,"Fix-nonGap",875,1,"Exp1"
"18",1,83,"Fix-nonGap",125,0,"Exp1"
"18",1,84,"Fix-nonGap",125,0,"Exp1"
"18",1,85,"Fix-nonGap",500,1,"Exp1"
"18",1,86,"Fix-nonGap",375,0,"Exp1"
"18",1,87,"Fix-nonGap",250,0,"Exp1"
"18",1,88,"Fix-nonGap",750,1,"Exp1"
"18",1,89,"Fix-nonGap",125,0,"Exp1"
"18",1,91,"Fix-nonGap",125,0,"Exp1"
"18",1,92,"Fix-nonGap",750,1,"Exp1"
"18",1,93,"Fix-nonGap",750,1,"Exp1"
"18",1,94,"Fix-nonGap",500,0,"Exp1"
"18",1,95,"Fix-nonGap",625,1,"Exp1"
"18",1,96,"Fix-nonGap",125,0,"Exp1"
"18",1,97,"Fix-nonGap",375,0,"Exp1"
"18",1,98,"Fix-nonGap",250,1,"Exp1"
"18",1,99,"Fix-nonGap",125,0,"Exp1"
"18",1,100,"Fix-nonGap",375,0,"Exp1"
"18",1,101,"Fix-nonGap",625,1,"Exp1"
"18",1,102,"Fix-nonGap",375,1,"Exp1"
"18",1,103,"Fix-nonGap",875,1,"Exp1"
"18",1,104,"Fix-nonGap",750,1,"Exp1"
"18",1,105,"Fix-nonGap",125,0,"Exp1"
"18",1,106,"Fix-nonGap",125,0,"Exp1"
"18",1,107,"Fix-nonGap",125,0,"Exp1"
"18",1,108,"Fix-nonGap",750,1,"Exp1"
"18",1,109,"Fix-nonGap",500,0,"Exp1"
"18",1,110,"Fix-nonGap",625,1,"Exp1"
"18",1,111,"Fix-nonGap",875,0,"Exp1"
"18",1,112,"Fix-nonGap",125,0,"Exp1"
"18",1,113,"Fix-nonGap",625,1,"Exp1"
"18",1,114,"Fix-nonGap",250,0,"Exp1"
"18",1,115,"Fix-nonGap",500,0,"Exp1"
"18",1,116,"Fix-nonGap",625,1,"Exp1"
"18",1,118,"Fix-nonGap",875,1,"Exp1"
"18",1,119,"Fix-nonGap",625,1,"Exp1"
"18",1,120,"Fix-nonGap",250,0,"Exp1"
"18",1,121,"Fix-nonGap",625,1,"Exp1"
"18",1,122,"Fix-nonGap",375,0,"Exp1"
"18",1,123,"Fix-nonGap",625,1,"Exp1"
"18",1,124,"Fix-nonGap",750,1,"Exp1"
"18",1,125,"Fix-nonGap",500,0,"Exp1"
"18",1,126,"Fix-nonGap",750,0,"Exp1"
"18",1,127,"Fix-nonGap",500,0,"Exp1"
"18",1,128,"Fix-nonGap",500,0,"Exp1"
"18",1,129,"Fix-nonGap",125,0,"Exp1"
"18",1,130,"Fix-nonGap",375,0,"Exp1"
"18",1,131,"Fix-nonGap",625,0,"Exp1"
"18",1,132,"Fix-nonGap",125,0,"Exp1"
"18",1,133,"Fix-nonGap",375,0,"Exp1"
"18",1,134,"Fix-nonGap",250,0,"Exp1"
"18",1,135,"Fix-nonGap",750,1,"Exp1"
"18",1,137,"Fix-nonGap",500,0,"Exp1"
"18",1,138,"Fix-nonGap",750,0,"Exp1"
"18",1,139,"Fix-nonGap",125,0,"Exp1"
"18",1,140,"Fix-nonGap",875,1,"Exp1"
"18",1,11,"Fix-nonGap",500,0,"Exp1"
"18",1,53,"Fix-nonGap",500,0,"Exp1"
"18",1,73,"Fix-nonGap",500,0,"Exp1"
"18",1,79,"Fix-nonGap",500,1,"Exp1"
"18",1,90,"Fix-nonGap",625,1,"Exp1"
"18",1,117,"Fix-nonGap",250,0,"Exp1"
"18",1,136,"Fix-nonGap",750,0,"Exp1"
"18",2,1,"Fix-Gap",375,0,"Exp1"
"18",2,2,"Fix-Gap",250,0,"Exp1"
"18",2,3,"Fix-Gap",500,0,"Exp1"
"18",2,6,"Fix-Gap",625,1,"Exp1"
"18",2,7,"Fix-Gap",375,0,"Exp1"
"18",2,8,"Fix-Gap",625,0,"Exp1"
"18",2,9,"Fix-Gap",750,1,"Exp1"
"18",2,10,"Fix-Gap",125,0,"Exp1"
"18",2,11,"Fix-Gap",750,1,"Exp1"
"18",2,12,"Fix-Gap",375,0,"Exp1"
"18",2,13,"Fix-Gap",625,0,"Exp1"
"18",2,14,"Fix-Gap",375,0,"Exp1"
"18",2,15,"Fix-Gap",125,0,"Exp1"
"18",2,16,"Fix-Gap",750,1,"Exp1"
"18",2,17,"Fix-Gap",625,0,"Exp1"
"18",2,18,"Fix-Gap",750,0,"Exp1"
"18",2,22,"Fix-Gap",625,0,"Exp1"
"18",2,23,"Fix-Gap",250,0,"Exp1"
"18",2,24,"Fix-Gap",750,0,"Exp1"
"18",2,25,"Fix-Gap",875,0,"Exp1"
"18",2,26,"Fix-Gap",625,0,"Exp1"
"18",2,27,"Fix-Gap",375,0,"Exp1"
"18",2,28,"Fix-Gap",125,0,"Exp1"
"18",2,29,"Fix-Gap",875,1,"Exp1"
"18",2,30,"Fix-Gap",500,1,"Exp1"
"18",2,32,"Fix-Gap",875,1,"Exp1"
"18",2,33,"Fix-Gap",875,1,"Exp1"
"18",2,34,"Fix-Gap",750,1,"Exp1"
"18",2,35,"Fix-Gap",250,0,"Exp1"
"18",2,36,"Fix-Gap",625,0,"Exp1"
"18",2,37,"Fix-Gap",375,0,"Exp1"
"18",2,38,"Fix-Gap",375,0,"Exp1"
"18",2,39,"Fix-Gap",375,0,"Exp1"
"18",2,40,"Fix-Gap",250,0,"Exp1"
"18",2,41,"Fix-Gap",875,1,"Exp1"
"18",2,42,"Fix-Gap",875,0,"Exp1"
"18",2,43,"Fix-Gap",750,1,"Exp1"
"18",2,44,"Fix-Gap",500,0,"Exp1"
"18",2,45,"Fix-Gap",625,1,"Exp1"
"18",2,46,"Fix-Gap",125,0,"Exp1"
"18",2,47,"Fix-Gap",625,0,"Exp1"
"18",2,48,"Fix-Gap",750,0,"Exp1"
"18",2,49,"Fix-Gap",250,1,"Exp1"
"18",2,50,"Fix-Gap",500,0,"Exp1"
"18",2,51,"Fix-Gap",750,1,"Exp1"
"18",2,52,"Fix-Gap",250,0,"Exp1"
"18",2,53,"Fix-Gap",750,1,"Exp1"
"18",2,54,"Fix-Gap",625,1,"Exp1"
"18",2,55,"Fix-Gap",750,1,"Exp1"
"18",2,57,"Fix-Gap",625,1,"Exp1"
"18",2,58,"Fix-Gap",500,0,"Exp1"
"18",2,59,"Fix-Gap",625,1,"Exp1"
"18",2,61,"Fix-Gap",875,0,"Exp1"
"18",2,62,"Fix-Gap",875,1,"Exp1"
"18",2,63,"Fix-Gap",125,0,"Exp1"
"18",2,64,"Fix-Gap",625,1,"Exp1"
"18",2,65,"Fix-Gap",750,0,"Exp1"
"18",2,66,"Fix-Gap",750,1,"Exp1"
"18",2,67,"Fix-Gap",625,0,"Exp1"
"18",2,69,"Fix-Gap",375,0,"Exp1"
"18",2,70,"Fix-Gap",625,0,"Exp1"
"18",2,71,"Fix-Gap",125,0,"Exp1"
"18",2,72,"Fix-Gap",375,0,"Exp1"
"18",2,73,"Fix-Gap",500,1,"Exp1"
"18",2,74,"Fix-Gap",500,1,"Exp1"
"18",2,75,"Fix-Gap",875,1,"Exp1"
"18",2,76,"Fix-Gap",875,1,"Exp1"
"18",2,78,"Fix-Gap",500,1,"Exp1"
"18",2,79,"Fix-Gap",375,0,"Exp1"
"18",2,80,"Fix-Gap",375,1,"Exp1"
"18",2,81,"Fix-Gap",750,1,"Exp1"
"18",2,82,"Fix-Gap",125,0,"Exp1"
"18",2,83,"Fix-Gap",750,1,"Exp1"
"18",2,84,"Fix-Gap",125,0,"Exp1"
"18",2,85,"Fix-Gap",625,1,"Exp1"
"18",2,86,"Fix-Gap",125,0,"Exp1"
"18",2,87,"Fix-Gap",375,0,"Exp1"
"18",2,88,"Fix-Gap",250,0,"Exp1"
"18",2,90,"Fix-Gap",500,0,"Exp1"
"18",2,91,"Fix-Gap",250,0,"Exp1"
"18",2,92,"Fix-Gap",625,1,"Exp1"
"18",2,93,"Fix-Gap",375,0,"Exp1"
"18",2,94,"Fix-Gap",875,1,"Exp1"
"18",2,95,"Fix-Gap",500,1,"Exp1"
"18",2,96,"Fix-Gap",500,0,"Exp1"
"18",2,97,"Fix-Gap",375,0,"Exp1"
"18",2,99,"Fix-Gap",750,1,"Exp1"
"18",2,100,"Fix-Gap",375,0,"Exp1"
"18",2,101,"Fix-Gap",625,1,"Exp1"
"18",2,102,"Fix-Gap",500,0,"Exp1"
"18",2,103,"Fix-Gap",750,1,"Exp1"
"18",2,104,"Fix-Gap",375,0,"Exp1"
"18",2,105,"Fix-Gap",875,1,"Exp1"
"18",2,106,"Fix-Gap",250,0,"Exp1"
"18",2,107,"Fix-Gap",375,0,"Exp1"
"18",2,108,"Fix-Gap",125,0,"Exp1"
